checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,numner-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
0 <= <200 DM,12.0,critical account,car (new),1719.886,<100 DM,unemployed,4.0,none,4.0,car or other,75.0,none,for free,1.0,unemployed/ unskilled  - non-resident,1.0,yes,yes,female,divorced/separated,1
no account,6.0,critical account,business,3403.4128,<100 DM,<1 years,1.0,none,4.0,unknown / no property,75.0,none,own,2.0,unskilled - resident,2.0,yes,yes,male,divorced/separated,1
0 <= <200 DM,22.53464,existing credits paid back duly till now,others,818.1075,<100 DM,>=7 years,4.0,none,2.0,car or other,34.0,none,own,2.0,unskilled - resident,1.0,yes,yes,female,divorced/separated,1
no account,4.760325,existing credits paid back duly till now,radio/television,1544.411,<100 DM,<1 years,2.0,none,4.0,savings agreement/life insurance,47.230034,none,own,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,furniture/equipment,1889.8611,<100 DM,1<= < 4 years,4.0,none,1.0,real estate,36.0,none,own,1.0,skilled employee / official,1.0,yes,yes,female,divorced/separated,1
0 <= <200 DM,9.0,critical account,furniture/equipment,1542.8761,100 <= <500 DM,1<= < 4 years,3.0,none,4.0,unknown / no property,47.94379,none,own,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,0
no account,4.0,critical account,furniture/equipment,1520.298,>= 1000 DM,>=7 years,4.0,none,1.0,unknown / no property,75.0,none,own,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,1
no account,18.0,all credits at this bank paid back duly,car (new),1426.1702,<100 DM,4<= <7 years,3.0,none,2.0,car or other,75.0,bank,own,1.0,skilled employee / official,1.0,yes,yes,female,divorced/separated,1
<0 DM,15.0,critical account,radio/television,250.0,<100 DM,4<= <7 years,4.0,none,2.3037167,real estate,41.0,none,for free,1.0,skilled employee / official,1.0,yes,yes,female,divorced/separated,0
no account,18.0,existing credits paid back duly till now,radio/television,1926.9622,no savings account,1<= < 4 years,4.0,none,1.0,car or other,75.0,none,own,1.0,unskilled - resident,1.0,none,yes,male,divorced/separated,1
no account,72.0,existing credits paid back duly till now,car (used),18424.0,<100 DM,<1 years,4.0,none,4.0,savings agreement/life insurance,26.0,none,own,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,1
no account,4.0,existing credits paid back duly till now,car (new),2229.5022,no savings account,<1 years,3.2020972,none,2.0,car or other,37.0,none,for free,1.0,skilled employee / official,1.0,yes,yes,male,divorced/separated,0
0 <= <200 DM,36.0,existing credits paid back duly till now,radio/television,3384.363,<100 DM,<1 years,3.0,none,4.0,real estate,22.0,none,for free,1.0,unskilled - resident,1.0,none,yes,male,divorced/separated,1
no account,4.0,existing credits paid back duly till now,car (new),3466.992,<100 DM,unemployed,4.0,none,1.0,real estate,47.0,none,own,1.0,unskilled - resident,1.0,yes,yes,male,divorced/separated,1
<0 DM,4.0,critical account,furniture/equipment,250.0,500 <= < 1000 DM,<1 years,4.0,none,2.0,car or other,34.0,none,own,1.0,unskilled - resident,1.0,none,yes,female,divorced/separated,1
no account,72.0,existing credits paid back duly till now,radio/television,2719.7097,no savings account,>=7 years,4.0,none,4.0,real estate,36.0,none,own,1.0,management/ highly qualified employee,1.0,none,yes,male,divorced/separated,1
no account,4.0,delay in paying off,furniture/equipment,1823.7014,<100 DM,1<= < 4 years,2.0,none,2.0,car or other,30.521564,bank,own,1.0,skilled employee / official,1.0,yes,yes,male,divorced/separated,1
0 <= <200 DM,72.0,critical account,radio/television,2343.772,<100 DM,4<= <7 years,4.0,none,2.0,car or other,33.0,bank,own,1.0,skilled employee / official,2.0,none,yes,female,divorced/separated,1
>= 200 DM ,23.44199,existing credits paid back duly till now,car (new),250.0,<100 DM,>=7 years,4.0,none,1.0,car or other,42.0,bank,own,2.0,skilled employee / official,1.0,yes,yes,male,divorced/separated,0
<0 DM,4.0,existing credits paid back duly till now,radio/television,1963.2606,500 <= < 1000 DM,4<= <7 years,3.15443,none,1.0,real estate,31.0,store,own,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,1
0 <= <200 DM,24.0,existing credits paid back duly till now,radio/television,3853.2734,100 <= <500 DM,unemployed,2.0,none,2.0,savings agreement/life insurance,53.28166,none,rent,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,1
<0 DM,9.0,existing credits paid back duly till now,furniture/equipment,2650.048,no savings account,>=7 years,4.0,none,2.0,car or other,25.618755,none,own,1.0,unskilled - resident,1.0,none,yes,male,divorced/separated,0
no account,18.0,existing credits paid back duly till now,furniture/equipment,3367.3787,100 <= <500 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,25.336718,none,rent,1.0,skilled employee / official,1.0,yes,yes,male,divorced/separated,1
no account,72.0,existing credits paid back duly till now,furniture/equipment,3999.9536,100 <= <500 DM,<1 years,4.0,none,4.0,real estate,75.0,none,own,1.0,unskilled - resident,1.0,yes,yes,male,divorced/separated,1
no account,18.0,critical account,car (new),7892.2896,<100 DM,>=7 years,1.0,none,4.0,car or other,23.0,none,own,1.0,skilled employee / official,1.0,none,yes,female,divorced/separated,0
>= 200 DM ,4.0,critical account,car (new),1370.4043,no savings account,1<= < 4 years,3.0,none,1.0,car or other,44.0,none,own,1.0,unskilled - resident,1.0,yes,yes,female,divorced/separated,1
<0 DM,72.0,critical account,car (used),1922.3317,<100 DM,>=7 years,4.0,none,3.8837066,real estate,33.0,none,own,1.0,skilled employee / official,1.0,yes,yes,male,divorced/separated,1
no account,24.0,critical account,car (new),3053.3147,no savings account,unemployed,4.0,none,4.0,savings agreement/life insurance,19.0,none,rent,1.0,unskilled - resident,1.0,none,yes,male,divorced/separated,1
no account,12.0,critical account,furniture/equipment,2422.2756,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,39.0,bank,own,1.0,unskilled - resident,1.0,none,yes,female,divorced/separated,1
<0 DM,24.0,critical account,radio/television,1853.5005,<100 DM,>=7 years,4.0,none,4.0,unknown / no property,19.0,bank,own,1.0,management/ highly qualified employee,1.0,none,yes,female,divorced/separated,1
no account,72.0,critical account,car (new),3330.4443,<100 DM,1<= < 4 years,4.0,none,4.0,unknown / no property,23.214779,none,rent,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,1
no account,12.0,existing credits paid back duly till now,car (new),716.33545,100 <= <500 DM,1<= < 4 years,4.0,none,1.0,car or other,42.187542,none,own,1.0,skilled employee / official,1.0,yes,yes,male,divorced/separated,1
no account,18.0,existing credits paid back duly till now,car (used),9291.247,<100 DM,1<= < 4 years,4.0,none,4.0,unknown / no property,35.0,none,own,1.0,management/ highly qualified employee,1.0,none,yes,male,divorced/separated,0
no account,72.0,existing credits paid back duly till now,car (new),5579.5156,<100 DM,<1 years,4.0,none,4.0,savings agreement/life insurance,25.0,store,own,1.0,skilled employee / official,1.0,none,yes,female,divorced/separated,1
<0 DM,42.248253,existing credits paid back duly till now,furniture/equipment,1259.5413,<100 DM,>=7 years,4.0,none,4.0,unknown / no property,39.49213,store,own,1.0,skilled employee / official,1.0,none,yes,female,divorced/separated,1
no account,72.0,existing credits paid back duly till now,education,4106.064,no savings account,>=7 years,4.0,none,2.0,unknown / no property,31.878237,none,rent,1.0,unskilled - resident,1.0,none,yes,male,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,car (new),1228.4073,no savings account,1<= < 4 years,4.0,none,4.0,real estate,49.822685,none,for free,1.0,skilled employee / official,1.0,none,yes,female,divorced/separated,1
<0 DM,23.088316,delay in paying off,radio/television,4012.8093,<100 DM,>=7 years,2.0,none,3.0,car or other,32.0,none,own,2.0,unskilled - resident,2.0,none,yes,male,divorced/separated,1
no account,72.0,all credits at this bank paid back duly,car (new),4646.0005,<100 DM,<1 years,1.0,none,4.0,savings agreement/life insurance,26.203547,none,rent,1.0,skilled employee / official,2.0,yes,yes,male,divorced/separated,1
<0 DM,36.0,critical account,radio/television,1612.7831,no savings account,>=7 years,4.0,none,4.0,real estate,36.040054,none,own,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,1
0 <= <200 DM,72.0,existing credits paid back duly till now,car (used),18424.0,no savings account,4<= <7 years,4.0,none,4.0,car or other,33.0,none,own,1.0,management/ highly qualified employee,1.0,none,yes,male,divorced/separated,1
no account,5.3309646,existing credits paid back duly till now,domestic appliances,1432.168,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,25.0,none,own,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,1
<0 DM,12.0,critical account,furniture/equipment,4813.0127,<100 DM,<1 years,4.0,none,4.0,unknown / no property,33.0,none,own,1.0,skilled employee / official,1.0,yes,yes,male,divorced/separated,1
<0 DM,4.0,critical account,furniture/equipment,1936.8324,<100 DM,4<= <7 years,1.0,none,4.0,savings agreement/life insurance,64.139046,none,own,1.0,unskilled - resident,1.0,yes,yes,male,divorced/separated,1
<0 DM,8.225218,existing credits paid back duly till now,radio/television,250.0,<100 DM,1<= < 4 years,4.0,none,1.0,unknown / no property,24.0,none,own,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,1
0 <= <200 DM,10.0,existing credits paid back duly till now,radio/television,18424.0,<100 DM,>=7 years,2.0,none,2.0,car or other,28.524593,none,own,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,0
0 <= <200 DM,36.0,existing credits paid back duly till now,radio/television,3201.1008,<100 DM,4<= <7 years,4.0,none,4.0,unknown / no property,27.0,none,own,1.0,skilled employee / official,1.0,yes,yes,male,married/widowed,0
no account,18.0,existing credits paid back duly till now,radio/television,937.53754,no savings account,<1 years,4.0,none,2.0,unknown / no property,42.047832,store,own,1.0,management/ highly qualified employee,1.0,yes,yes,male,divorced/separated,1
no account,4.0,critical account,car (new),18424.0,<100 DM,<1 years,2.0,none,4.0,car or other,75.0,none,own,1.0,unskilled - resident,1.0,none,yes,female,divorced/separated,1
0 <= <200 DM,6.0,existing credits paid back duly till now,furniture/equipment,1209.4615,<100 DM,<1 years,4.0,none,4.0,real estate,31.0,none,own,1.0,unskilled - resident,1.0,none,yes,male,divorced/separated,1
<0 DM,47.64545,critical account,retraining,3409.4402,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,43.374966,store,rent,1.0,unskilled - resident,1.0,yes,yes,female,divorced/separated,1
no account,4.0,critical account,furniture/equipment,2570.8787,<100 DM,>=7 years,3.0,none,4.0,savings agreement/life insurance,75.0,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,male,divorced/separated,1
no account,72.0,existing credits paid back duly till now,radio/television,7109.0933,<100 DM,4<= <7 years,4.0,none,3.0,car or other,26.0,none,own,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,0
no account,4.0,delay in paying off,car (new),250.0,100 <= <500 DM,1<= < 4 years,4.0,none,2.0,unknown / no property,75.0,none,own,1.0,unskilled - resident,1.0,yes,yes,male,divorced/separated,1
<0 DM,24.0,existing credits paid back duly till now,car (used),2476.393,<100 DM,1<= < 4 years,4.0,none,1.0,real estate,44.0,none,own,1.0,skilled employee / official,1.0,yes,yes,female,divorced/separated,0
0 <= <200 DM,10.4087925,critical account,domestic appliances,18424.0,<100 DM,1<= < 4 years,1.0,none,4.0,car or other,25.0,none,own,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,0
<0 DM,15.0,existing credits paid back duly till now,car (new),2122.4324,100 <= <500 DM,<1 years,2.0,none,2.0,car or other,39.40942,none,rent,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,1
<0 DM,72.0,existing credits paid back duly till now,car (new),18424.0,<100 DM,>=7 years,4.0,none,4.0,car or other,35.0,bank,own,1.0,unskilled - resident,1.0,none,yes,male,divorced/separated,1
no account,18.0,existing credits paid back duly till now,furniture/equipment,1033.9271,<100 DM,>=7 years,4.0,none,2.7996454,unknown / no property,75.0,none,own,2.2189178,unskilled - resident,1.0,none,yes,male,divorced/separated,1
0 <= <200 DM,24.0,critical account,car (new),3980.6335,<100 DM,>=7 years,4.0,none,4.0,car or other,30.175915,none,own,1.0,skilled employee / official,1.0,none,yes,female,divorced/separated,1
0 <= <200 DM,15.0,critical account,business,18424.0,<100 DM,1<= < 4 years,4.0,guarantor,2.0,car or other,35.64754,none,rent,1.0,skilled employee / official,1.0,none,yes,female,divorced/separated,1
no account,36.0,existing credits paid back duly till now,radio/television,1958.6948,100 <= <500 DM,1<= < 4 years,4.0,none,1.0,savings agreement/life insurance,43.15532,none,own,3.0,skilled employee / official,1.0,yes,yes,male,divorced/separated,1
<0 DM,44.974415,existing credits paid back duly till now,business,18424.0,<100 DM,4<= <7 years,4.0,none,4.0,unknown / no property,29.0,bank,rent,1.0,management/ highly qualified employee,2.0,none,yes,male,divorced/separated,0
0 <= <200 DM,4.0,existing credits paid back duly till now,radio/television,250.0,<100 DM,<1 years,4.0,none,1.0,unknown / no property,75.0,none,own,2.0,skilled employee / official,1.0,yes,yes,male,divorced/separated,1
<0 DM,4.0,all credits at this bank paid back duly,business,1915.0684,<100 DM,<1 years,2.0,none,1.0,real estate,22.0,none,rent,1.0,management/ highly qualified employee,1.0,yes,yes,male,married/widowed,0
no account,18.0,existing credits paid back duly till now,radio/television,1238.8175,100 <= <500 DM,1<= < 4 years,4.0,none,3.0,unknown / no property,43.0,bank,own,1.0,unskilled - resident,1.0,yes,yes,male,divorced/separated,1
0 <= <200 DM,64.729126,critical account,radio/television,18424.0,<100 DM,>=7 years,1.0,none,4.0,car or other,32.0,none,own,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,1
no account,21.0,delay in paying off,car (new),2390.748,<100 DM,1<= < 4 years,2.0,none,4.0,savings agreement/life insurance,53.732277,none,own,1.0,skilled employee / official,1.0,yes,yes,male,divorced/separated,0
<0 DM,4.0,critical account,radio/television,250.0,<100 DM,4<= <7 years,2.0,none,2.0,car or other,62.544292,none,own,1.0,skilled employee / official,1.0,yes,yes,male,divorced/separated,1
no account,36.0,existing credits paid back duly till now,car (used),8524.262,100 <= <500 DM,1<= < 4 years,4.0,none,4.0,car or other,28.0,bank,own,1.0,unskilled - resident,1.0,none,yes,male,divorced/separated,1
no account,21.10739,existing credits paid back duly till now,car (new),1374.1787,<100 DM,>=7 years,4.0,none,2.0,real estate,33.93664,none,own,1.0,unskilled - resident,1.0,none,yes,male,married/widowed,1
no account,72.0,existing credits paid back duly till now,car (new),18424.0,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,38.34857,none,own,1.0,skilled employee / official,1.0,yes,yes,female,divorced/separated,1
>= 200 DM ,15.0,critical account,furniture/equipment,7309.161,no savings account,1<= < 4 years,3.0,none,4.0,savings agreement/life insurance,44.0,none,own,1.0,management/ highly qualified employee,1.0,none,yes,male,divorced/separated,0
<0 DM,72.0,existing credits paid back duly till now,furniture/equipment,3290.3215,<100 DM,>=7 years,2.0,none,3.0,real estate,19.0,none,own,1.0,skilled employee / official,1.0,none,yes,male,divorced/separated,1
