LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY0,PAY2,PAY3,PAY4,PAY5,PAY6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class-label
512127,1,1,1,1,-2,-2,-2,-2,-2,-2,194,1314,1312,3367,-453,-359,4252,1187,2179,35,41054,1249,0
349953,1,1,1,1,-1,-1,-1,-1,-1,-1,1981,1353,1308,1641,950,526,15106,27,454,1982,1008,330,1
55624,0,2,2,1,0,0,0,0,0,0,35184,33518,37368,33172,31343,61211,1240,1336,1209,1924,779,1265,0
56211,0,2,1,1,0,0,0,0,0,0,8826,4662,44,1255,1560,2793,1049,2182,1040,219,0,259,0
35661,1,1,2,1,1,2,0,0,0,0,-2690,1915,778,677,-189,-1070,462,0,733,0,248,48,0
237812,1,1,1,1,-2,-2,-2,-2,-2,-2,-93,713,1554,3751,1078,11737,2387,0,1908,336,1451,2624,0
153515,1,1,2,1,-1,-2,-1,-2,-2,-2,-1943,1454,15319,-58,-796,-147,692,1619,356,0,280,0,0
302316,1,2,1,1,0,0,0,0,0,0,180112,150896,214826,134161,135062,86229,9498,4546,9500,4695,5899,8361,1
27069,1,2,2,0,2,2,0,0,0,0,8847,-1883,4836,5449,6959,2179,0,2131,3692,0,1305,4,0
26545,1,1,2,1,0,0,0,0,0,0,17956,18946,23319,5777,11588,7704,2315,2686,1584,2739,1045,7190,0
265109,1,4,2,1,-1,-1,-1,-1,-1,-1,16659,10384,11649,19337,8924,346,21279,3563,804,4885,3538,5031,0
226035,0,1,1,1,0,0,0,2,0,0,7696,38273,69021,54129,22843,55848,5686,12139,732,3484,0,6409,0
195917,0,2,2,1,0,0,0,-1,-1,-1,22743,32443,14523,14296,15841,2145,4005,0,41589,23185,1083,216,0
262070,0,1,2,1,0,0,0,0,0,0,195358,233483,374884,197994,173305,200048,14995,12153,11952,7520,6826,9518,0
97207,1,1,2,1,-1,-1,-1,-1,-1,-1,577,263,-465,1549,-1457,-723,214,499,70,180,120,0,0
100229,0,5,2,1,0,0,0,0,0,0,10688,40269,44883,765,284,2385,2016,3294,1015,0,741,2722,0
196762,0,2,2,1,2,2,-2,-2,0,-2,13106,-754,-182,1867,777,1364,0,0,488,0,147,0,1
26234,1,5,1,1,0,0,0,0,0,0,98,1286,18652,17631,10815,2535,1072,4893,1610,160,1868,740,0
78035,0,1,1,1,-1,0,2,-1,-1,-2,2812,862,-621,2486,401,1601,1191,356,988,0,147,251,0
66887,0,2,1,1,0,0,0,0,0,0,130734,53615,43089,92819,96020,68286,6146,1138,1411,1387,1005,878,0
182073,1,1,1,1,-2,-2,-2,-1,-2,-1,-3077,-614,-1321,1676,498,494,0,22,3088,135,4479,2148,0
34224,1,5,1,1,0,0,0,0,0,0,89771,121831,139894,128428,141143,56232,1493,3674,892,2054,308,2005,0
92742,0,3,2,0,0,0,0,0,0,0,129093,101077,87662,103158,43973,99986,2554,4572,3417,4454,5627,1648,0
79752,1,3,0,1,-2,-2,-2,-2,-2,-2,1112,-952,-646,-339,1129,-657,116,579,3421,793,427,380,0
63589,1,6,1,1,-1,-1,-1,0,-1,-1,2180,1647,1181,2261,2357,1575,1377,1251,811,144,4662,2122,0
46670,1,3,0,1,1,2,2,2,0,-1,45766,54329,759,2755,47977,52668,3723,0,262,4450,1153,132,0
76687,0,4,2,1,0,3,0,0,0,0,84967,55910,91145,48960,27532,79717,10111,13169,4296,5360,2194,701,0
128144,0,2,1,1,-1,-1,-1,-1,-1,-1,1220,31611,-244,-16,2467,39,2493,1385,223,1020,6687,5023,0
57570,0,2,3,1,-1,-1,-1,-1,0,0,9162,10851,13717,14788,8393,38564,1295,21955,2733,396,1663,445,0
104918,0,3,0,1,0,0,0,0,0,0,76089,155878,82825,76788,38870,40644,3792,3512,4909,1446,62889,4309,0
101947,1,3,2,1,-2,-2,-2,0,0,-2,22873,35863,11480,11936,18015,11265,0,1432,5424,7599,404,151,0
61230,0,2,2,1,2,2,2,0,0,0,60189,33748,11250,161731,135447,116032,67,4482,4348,11172,4689,3482,1
358087,0,6,2,1,0,0,0,0,0,0,84910,68205,51983,29308,35741,-105,3942,21906,642,326,4641,25,0
116080,0,2,2,0,0,0,0,0,0,0,20199,52794,50613,14177,9467,-752,2035,1744,1596,220,463,575,0
205368,1,1,2,1,-1,-2,-2,-1,-2,-2,31142,36602,1912,582,12654,23144,979,9171,780,42972,2163,363,0
288186,0,1,1,1,0,0,0,0,0,0,91474,55163,113173,75079,71728,88436,11901,7548,41996,25321,65157,18004,0
104398,1,0,2,1,-2,-2,-2,-2,-2,-2,-1144,-2585,-257,3407,358,-1005,0,0,3036,2851,6197,0,0
343971,1,3,2,1,-1,-1,-1,-1,-2,-2,2201,2090,-488,43,1169,1084,15955,1899,976,0,152,0,0
337847,1,3,2,1,0,-1,0,0,0,0,72129,359574,260996,225764,94835,428483,8847,10457,12761,92485,14067,7576,0
66015,0,0,2,1,-1,2,-1,0,0,0,-1721,2718,10300,9397,213,-885,842,2640,1070,340,1104,278,0
20091,1,3,3,1,1,2,0,0,0,0,150,-411,9870,18039,23952,655,578,2075,360,0,2067,196,0
63698,1,1,2,0,-1,-2,-2,-2,-2,-2,-1781,201,-69,1756,-444,-1055,0,99,20,0,337,292,0
268880,0,2,2,1,1,2,2,0,2,0,249046,94743,111596,196078,186166,167608,7550,12059,5779,4507,4345,5964,0
55773,1,2,1,1,0,0,0,0,0,0,12119,42516,39723,12880,11860,30325,4064,2899,1445,276,806,215,0
63985,0,2,2,1,0,0,0,0,0,0,54417,60351,51603,34532,27426,63555,4940,2369,1523,387,918,3162,1
99852,0,3,2,1,0,0,0,0,0,0,47326,47561,55726,46100,47412,53870,600,3234,4092,2626,1585,2303,0
496133,1,3,2,1,1,-2,-2,-2,-2,-2,-1421,-1078,2640,395,-120,-323,923,7017,3576,357,4356,1154,0
125981,0,2,3,1,-2,-2,-2,-2,-2,-2,382,-332,-2811,2662,-546,-900,0,457,1008,42,2369,0,0
97320,1,1,1,1,-1,-1,-2,-1,-1,-1,-2228,-1063,554,2926,3360,-760,1013,0,3521,376,100,246,0
97382,0,2,2,1,1,0,0,0,0,0,115603,67973,88257,23866,27122,39959,1964,2163,1361,2347,1345,911,0
59072,0,1,2,1,0,0,0,0,0,0,12134,110364,139599,82736,120881,134326,3037,2494,4161,2500,4018,700,0
28426,0,2,2,1,2,3,2,2,2,2,44939,40516,34912,3235,1741,56041,1895,702,1275,927,9353,2843,1
25323,0,2,1,1,0,0,-1,-1,0,0,15135,11967,19657,7370,5282,-968,1200,1602,651,246,283,2749,0
147383,0,1,2,1,1,0,0,0,0,0,191669,248138,162812,176428,196141,184947,14197,15108,9035,5171,5714,8299,1
96693,0,3,0,0,0,0,0,0,0,0,41820,37143,24472,32685,16732,74980,2344,2074,117,448,872,446,0
499379,0,5,3,1,-2,-2,-2,-2,-1,-1,-748,-783,1622,52954,-23,826,2283,4881,1406,4207,82978,6947,0
39001,1,2,2,1,2,2,3,0,0,0,43524,907,36162,13830,-715,604,226,889,0,95,1958,1598,1
114020,1,1,2,1,0,0,0,0,0,0,76820,104181,72312,34583,129209,689,2728,13383,1325,2512,3673,436,0
416711,0,2,1,1,0,0,0,0,0,2,463504,419819,303476,431247,242944,155051,21599,12918,4944,11963,9298,39877,1
28949,1,2,3,1,0,0,0,2,2,2,24952,24217,24293,11433,1899,837,615,2129,1304,1238,224,425,1
512066,1,0,2,1,-1,-1,-1,0,0,0,20950,28902,10725,22212,13056,28391,1740,4023,15521,12612,6604,1300,0
119512,0,5,2,1,0,0,0,-1,-1,-1,13934,2724,1217,2615,2335,744,2874,6089,2408,323,0,0,0
23193,1,2,1,1,0,0,0,0,0,0,5264,11557,20142,199,9955,22384,1891,1145,820,2243,1660,519,1
188805,0,1,2,1,-1,-1,-1,-1,-1,-1,4374,1436,519,3064,402,13529,17201,8865,1973,378,23370,1072,1
124074,1,6,1,1,0,0,0,0,0,0,31872,50375,27236,25830,43200,29068,2391,1144,587,252,1519,235,0
72755,0,2,2,1,0,0,0,0,0,0,267624,152677,183222,386137,140314,92731,3375,4783,61565,6774,5556,18696,0
316099,0,2,1,1,-1,-1,-1,-1,-1,-1,4839,2082,1944,1968,-1269,-1474,2978,1163,3532,3886,3920,71954,0
142982,0,1,2,1,0,-1,-1,-1,-1,0,4307,8959,14980,2208,10955,99,855,1552,4661,2794,4630,479,0
57315,1,2,1,1,0,0,0,0,0,0,60764,25765,47187,122141,42795,49066,2487,49907,4201,647,848,2263,0
180213,1,1,2,1,-1,-2,-2,-2,-2,-2,-1971,-2293,-1253,2173,515,-2061,0,0,443,166,159,318,0
70570,1,3,2,1,2,2,-2,-2,-2,-2,-912,110,-2282,-317,266,-628,1281,555,6,0,823,34,1
233237,0,1,3,1,-1,-1,-1,-1,-1,0,1205,2781,1120,52373,2858,2137,4451,1439,1119,1195,2574,1392,0
74656,1,2,2,0,1,-1,0,0,0,0,483,1024,17329,12804,12098,899,0,611,1124,661,4572,141,0
347173,0,1,2,0,0,0,0,-1,-1,0,76406,102722,65056,117428,172719,72056,11106,4982,9302,46072,4174,7361,0
96798,1,1,1,1,0,0,0,0,0,0,38303,57779,55753,5456,28125,9768,5655,1645,472,2571,1741,480,0
37527,0,2,2,1,0,0,0,0,0,0,-3335,6389,16658,19686,7671,13840,5402,1409,662,878,10399,12256,0
140177,0,1,2,1,0,0,0,0,0,0,213769,103915,105684,115971,152216,50114,3384,6794,8946,4196,3094,723,0
125350,0,1,2,1,-2,-2,-2,-1,-2,-2,729,1901,923,2250,1825,647,0,1315,3965,1031,1799,1312,0
351561,1,1,3,1,1,-2,-1,-1,-1,-1,-667,1413,660,785,574,10222,1543,1116,917,3800,3473,0,0
275449,0,6,1,1,-1,-1,0,-1,-1,-1,201585,268561,265828,332647,186637,164237,22304,8723,23291,10743,88428,6838,0
354578,1,2,2,1,2,0,0,0,0,0,87051,90811,490123,262246,86985,96984,52824,9013,54548,9161,54625,191254,0
78123,0,3,1,1,0,0,0,0,0,0,19381,13008,63657,26841,32442,54032,594,2123,981,5628,1492,2139,0
164306,1,2,2,1,0,0,0,0,0,2,145548,129335,112973,104772,194395,150422,3492,2554,2913,4797,5578,9893,0
278087,1,2,2,1,0,2,2,0,0,0,205563,190004,173551,156338,187552,172255,12003,11228,8449,3743,4196,6642,0
38225,1,2,2,1,0,0,0,0,0,0,23922,22565,20238,8174,16142,17051,1305,11089,1396,2305,1792,437,0
10000,1,3,1,1,0,0,0,-1,-1,2,14660,17920,15627,2244,1938,6718,1561,2669,2290,576,1646,318,0
82130,0,3,2,1,0,0,0,0,0,0,161381,69752,103091,99810,43773,58953,2603,2794,3601,180,1558,2012,0
118540,0,1,2,1,-1,-1,-1,-1,-1,-1,-2832,-1877,-1494,1466,37,-1493,0,489,2,276,3607,945,0
196703,0,3,0,1,0,0,0,0,0,0,84093,151076,159739,97508,101335,131943,5732,4541,4003,6335,5265,2612,0
117736,1,1,2,1,-1,-1,-1,-1,-2,-1,10031,905,-305,3166,538,117,0,21718,466,2,3943,14616,0
190666,1,6,1,1,0,0,0,0,2,0,65079,62741,122389,152809,79503,48186,7780,11889,2198,9985,10770,6730,0
302591,1,1,1,1,0,0,0,0,0,0,112671,147835,134854,104932,116548,19059,4668,5515,4660,7204,156,2584,1
125509,0,3,2,1,0,0,2,0,2,0,322258,149846,130457,115351,152978,203799,9308,8392,4320,3239,3646,6256,0
221125,0,2,3,1,-2,-2,-2,-2,-2,-2,967,-1998,2455,3850,328,-542,8576,0,3522,191,138,1106,0
108483,0,1,2,0,1,2,2,0,0,-2,5124,38289,9307,7821,15462,2921,840,1252,961,313,5630,4986,0
504111,1,1,2,1,0,0,0,0,0,0,272206,146123,187473,165368,137842,202471,5207,20040,3499,5700,3910,19072,0
47821,1,1,1,1,-1,-1,-1,-1,2,-1,1092,-1102,1732,8076,4010,2550,6029,5880,2946,873,14995,3570,0
335817,0,3,0,1,0,0,0,0,-1,-1,349365,99076,110731,19135,14324,249393,2877,11573,26095,2852,6527,4399,0
85869,1,2,2,1,1,0,0,0,0,0,71937,54344,28089,42382,49086,47685,1531,42,672,1422,4700,2502,0
191152,1,5,2,1,-1,0,-1,-1,0,-1,38110,62545,5710,49949,1107,-44,1294,328,164,502,286,507,0
197031,1,1,2,1,0,0,-1,0,-2,-2,16586,65415,54197,2540,1798,1309,1590,1869,46583,353,1270,6726,0
254776,1,2,1,1,-2,-2,-2,-2,-1,-2,85902,48980,-388,2417,1490,-1251,4375,1229,8145,6319,6751,114345,1
349770,1,1,2,0,-1,-1,-1,-1,-2,-2,-2286,-1864,-2608,-273,-820,-1875,325,73,671,267,268,304,0
64934,1,2,2,0,0,0,0,0,0,0,25801,47242,22748,8480,12425,52920,3994,4860,1602,742,1331,60,0
177631,0,2,1,1,-1,-1,2,-1,-1,-1,-6561,-2643,176,2142,-833,-1887,393,726,1829,0,3837,5299,0
103167,0,3,3,1,2,2,2,2,0,0,50086,34483,50351,89575,57351,43661,0,2188,1585,4652,1611,3254,1
53234,1,3,1,1,1,0,0,0,0,0,194,23761,45518,16950,2463,3307,2271,7853,4527,0,2331,0,0
44595,1,2,2,1,1,2,0,0,0,0,8502,88,-231,5436,-2647,-1078,739,1343,823,442,0,228,0
371633,1,1,2,1,0,0,0,0,0,0,85507,57361,113462,53593,54778,86885,22408,8197,52402,4580,4812,8420,0
74765,1,3,1,1,0,0,0,0,0,0,4742,25366,11557,15786,19703,53363,2351,1735,1295,1146,1349,570,0
30847,1,2,1,1,2,2,2,3,2,2,113222,58608,116723,44343,71991,90155,0,144,1065,1166,1581,7378,1
49467,1,2,2,1,2,2,2,0,2,2,19899,40814,44761,6302,18235,63954,0,1089,963,0,165,286,1
96442,1,2,1,1,2,0,2,0,2,0,106948,125804,112104,69285,76507,87519,1843,2245,2689,2582,1339,2326,1
10032,1,2,1,1,2,2,0,2,-1,-1,9056,993,-598,11569,473,2183,3466,735,2535,2089,1491,0,1
188000,0,1,1,1,-1,-1,-1,0,0,0,589,2102,18415,15954,10619,-2235,1894,5569,1588,0,308,0,0
106140,0,1,3,1,0,0,0,0,0,0,127362,153923,122948,131066,48386,108400,3988,3759,3319,2109,1015,2160,0
277916,1,5,1,0,0,0,0,0,0,0,189768,114301,372577,112874,210029,323697,8297,10806,19117,6206,578,903,1
38132,0,2,2,1,2,2,3,2,2,0,143664,49122,83576,140658,71641,97709,0,1000,1154,8121,2978,942,1
355369,1,1,1,1,-1,-1,-1,0,0,0,108178,151867,138168,79036,89759,93369,10042,4021,43988,5150,5024,16299,0
48944,1,2,1,1,0,0,0,0,0,0,20580,57788,18082,7898,14433,30298,3157,4692,104,2448,1665,619,1
38551,1,2,2,1,0,0,0,0,0,0,40545,34741,44591,26112,25575,57809,2725,2710,449,2321,2009,2761,0
181546,1,3,1,1,-1,-1,-1,-1,-1,-2,7217,34246,322,1744,906,-679,1322,2566,1190,2825,2131,192,0
225413,1,2,1,0,1,-2,-1,2,-1,-1,2051,1809,200,1262,-697,-9,0,6668,743,303,261,16,0
92330,0,3,1,1,3,-1,-1,-1,-1,-1,12429,-224,-808,2579,15474,-95,1254,1671,961,560,2112,287,0
128234,0,3,2,1,0,0,0,0,0,0,59150,44768,63191,23438,12242,74811,1878,2786,2144,2125,986,622,0
91820,0,3,1,1,0,0,0,0,0,0,9537,8915,21267,28227,10590,8077,1741,1109,3485,2418,1416,608,0
48493,1,2,2,1,2,0,0,0,0,0,22099,26293,48094,47328,13462,43419,961,5917,2647,161,2326,538,1
94989,0,1,1,1,1,-2,-2,-2,-2,-2,-2335,-662,-1319,-340,-1586,-1163,0,1037,941,607,106,0,0
80062,1,1,2,0,0,0,-1,-1,-1,0,39773,34066,1530,26670,5165,8218,7727,3090,9930,2486,5137,2678,0
343559,0,1,2,1,-1,2,-1,-1,0,-2,11224,1066,-824,1440,914,1113,0,1215,700,0,0,0,0
368874,1,1,2,1,-2,-2,-2,-2,-2,-2,17433,-2573,-1523,882,1338,-340,99,1374,21355,175,1088,223,0
492812,0,1,1,1,2,-1,0,-1,-1,2,26135,70908,13835,58742,52902,23885,37408,8582,21699,3343,11033,3908,1
51073,0,2,1,1,2,2,2,2,2,2,128071,135881,85784,97576,100857,99962,2680,4137,1002,6247,3554,1705,1
32842,0,2,3,1,0,0,0,0,0,0,21791,45408,33744,18917,22276,25128,1065,2370,1317,1508,2146,1021,0
158880,1,5,2,1,1,-1,0,0,-2,-2,14643,51398,11748,22061,-350,-2003,2452,851,916,0,218,0,0
89846,1,1,2,0,-1,-1,-1,-1,-1,-1,38747,32108,82598,50899,29134,1604,526,27373,43737,24898,22779,169699,0
45078,1,2,2,1,0,0,0,2,-1,0,13760,12863,7611,9514,-949,9335,1078,1215,1138,5478,1608,79,0
230157,0,6,2,1,0,0,0,0,0,0,18875,57187,55645,40229,22497,28678,2453,2167,0,1679,452,1848,0
88181,1,1,2,1,0,0,0,0,0,0,137252,165889,148807,32897,145128,62184,2298,5826,4755,6626,4570,3393,0
373854,0,2,1,1,-2,-2,-2,-2,-2,-2,669,1310,1451,57489,48505,77,0,1850,24431,5826,6082,42323,0
140105,0,5,1,1,0,0,0,0,0,0,252647,172096,97363,118321,99266,205629,8567,10006,3351,1606,3897,835,0
495482,0,1,1,1,0,-1,0,0,0,0,208096,213304,266659,124744,77301,96698,16367,8916,18914,16145,11768,7162,1
200494,0,3,2,1,-1,-1,-1,-1,-1,-1,6440,141,-205,12747,1065,931,3286,868,1379,0,467,10,0
284184,1,1,2,1,1,-1,-1,-1,0,0,114,2040,1063,18545,997,-764,438,3768,1271,39,1671,517,0
66918,0,1,2,1,-1,-1,-1,-1,0,0,10374,2756,34510,21303,20011,969,1062,1532,20759,0,1933,0,0
36336,1,1,2,0,-1,-1,-1,-1,0,0,-1311,810,135,726,-415,726,48,3720,729,324,1630,434,0
225246,1,1,1,1,0,0,0,0,0,0,74861,118786,181655,140197,123156,112202,3417,3622,5061,5109,5990,6012,0
199635,1,0,2,1,-2,-2,-2,-2,-2,-2,-3880,-2214,-204,533,481,-2722,0,549,1138,31,354,0,0
124656,0,2,2,1,0,0,0,0,2,0,19365,56657,133701,86895,11295,62600,3107,1543,3369,4464,2993,1734,0
52337,1,2,2,1,0,0,0,0,0,2,23633,18331,40931,7424,19580,51613,1457,1972,159,1630,122,194,0
185183,1,2,1,1,2,-2,2,-1,-2,2,14309,27923,21344,86594,7303,858,426,2024,3419,192,1300,5457,1
124652,0,2,2,1,-1,-1,-1,-1,-1,-1,10387,9440,11587,356410,18037,10029,13534,6199,12809,1604,27850,85898,0
87781,1,1,2,1,0,0,0,0,0,0,129775,104549,50928,58480,37946,82968,1041,3746,3425,1152,2415,38916,0
237835,1,1,2,1,-1,-1,-1,-1,-1,-1,-3652,-314,469,3171,-1422,-1489,3920,12984,1170,310,3091,1369,0
80822,1,3,1,1,0,0,0,0,2,-2,26551,34071,39064,853,-262,-1415,3643,1670,1062,0,0,1271,0
92188,0,3,0,1,2,2,2,0,0,0,57750,57734,24714,108895,34856,40387,368,4822,3662,4145,4343,5213,0
294851,1,1,0,1,-2,-2,-2,-2,-2,-2,834,-723,-3111,2378,318,-1165,0,0,914,147,262,0,0
492267,1,1,1,1,-1,-1,-1,-1,0,-1,39406,40921,44232,25264,78935,6812,18356,7931,51871,2029,5033,5297,0
22720,1,1,1,1,0,0,0,0,0,0,10017,12301,11342,13937,2652,19815,1462,238,0,110,2181,545,0
125546,0,2,2,1,0,0,0,0,0,0,67091,65575,58503,29234,54466,63161,4084,2242,1907,2140,925,3074,0
34579,1,3,1,1,1,2,-1,-1,0,0,-1461,431,6688,17614,2700,13648,0,1266,1078,194,1718,471,0
266867,1,1,2,1,0,0,0,0,0,0,196603,151284,175639,383823,401238,232884,21245,8897,25177,2825,4357,5922,0
49188,1,1,1,1,0,0,0,0,-1,-1,13555,43245,50306,45549,51001,17866,0,8191,2364,11567,24914,28267,0
53492,0,2,3,1,0,0,0,0,0,0,127802,33527,62038,57431,49305,28221,2312,3612,4113,1145,11234,1795,1
353258,1,4,2,1,-2,-2,-2,-2,-2,-2,-398,1281,233,2569,2051,75,14561,0,2580,3411,1133,11567,0
74345,0,3,2,1,1,0,0,0,0,0,16400,53105,55906,14003,45203,16098,0,985,5428,2475,1485,2537,1
374367,1,4,2,1,0,0,0,0,0,0,132880,136342,179807,104464,125417,102847,14153,168008,4489,7320,6274,3526,0
109173,1,1,1,1,1,2,0,0,2,0,82847,30950,81005,76575,85774,73695,53,2007,5643,3332,6824,2738,0
75650,0,2,2,0,0,0,0,0,0,0,6851,40893,3438,38294,12554,13086,664,292,1290,2036,2042,605,0
196350,0,3,3,1,-1,-1,-1,-1,-1,0,-1934,1859,9315,1918,-101,7043,16732,8974,2630,1335,271,149740,0
306030,1,1,1,1,0,0,0,0,0,0,195384,157315,211407,131940,191627,141600,10029,12017,2761,3568,3901,80072,1
255212,1,2,1,1,0,0,2,0,-1,-1,12089,33284,10100,20480,14320,10686,18303,621,6083,5186,3746,12895,0
313788,1,1,1,1,1,-1,-1,-1,0,-1,2692,836,191,1244,988,1412,0,1051,1439,34,129,0,1
209174,1,1,1,1,0,0,0,0,0,0,311,43691,17520,14151,13404,940,1687,7055,675,89,2259,14521,0
289807,0,2,2,1,0,0,0,0,0,0,168414,201813,150486,130746,109217,182572,10053,14652,10191,7431,12544,24016,0
82421,0,2,2,1,0,0,0,0,0,0,30980,47710,53963,80855,41472,55157,5557,1170,2093,1734,1727,897,0
96266,0,2,2,1,0,0,0,0,0,0,72843,167838,116696,41486,29420,85489,3903,3872,3621,1494,2164,2571,0
312745,1,3,1,1,-2,-1,-2,-2,-1,-2,12798,4105,678,2098,-606,13481,594,1894,3978,27597,54912,15625,0
112445,0,2,2,1,0,0,0,0,0,0,58446,46487,51691,24598,8406,58372,4053,2275,1763,2392,1157,3335,0
85899,1,1,2,1,-2,-1,-2,2,-2,-2,-571,8506,996,1401,1069,12068,0,414,1533,1180,4835,529,0
38472,1,3,1,1,2,-2,-2,-2,-2,-2,4687,1267,2390,20733,2415,593,1258,1777,4587,381,0,0,1
99027,0,1,3,1,0,0,0,0,0,0,483,38395,58087,8080,1284,560,1142,1705,5090,1124,657,164,0
340739,0,4,2,1,0,0,0,0,0,0,199383,135404,201054,166942,182377,158476,9826,13903,23846,4717,5285,5803,0
116923,0,2,2,1,0,0,0,0,0,0,69464,124039,83525,118484,101965,81953,887,2784,1800,1623,2689,3608,0
109395,1,2,2,1,0,0,0,0,0,0,51348,143374,108983,64973,105652,80808,6521,10270,3546,3210,3328,2476,0
411525,1,1,2,1,-1,3,2,2,-1,-1,23432,8058,966,11546,-111,1010,260,99,3350,1280,237,104,0
19356,1,3,0,1,1,-1,-1,-1,0,0,-1017,-953,15419,14460,34966,1905,422,1277,4160,0,2150,206,0
334379,1,2,3,1,-1,-1,-1,-1,-1,0,8895,58643,14731,1379,12309,17413,1794,764,2966,4354,286,3355,0
76058,1,1,2,1,0,0,0,0,0,0,41188,40749,45585,44659,39055,95090,2113,220,3030,1726,1386,417,1
28269,1,1,2,1,2,0,2,2,2,0,15030,38994,51664,46578,11267,45737,3556,635,721,807,3376,686,0
136372,1,2,2,1,1,2,0,0,0,0,387690,170826,216702,298395,68057,190683,14250,9249,8180,5078,14567,1988,1
38298,0,1,3,0,2,2,2,2,2,2,18320,40230,15961,41945,-271,2226,1267,444,427,1085,1431,37,1
47077,0,1,2,0,0,0,0,-1,2,-1,2998,23386,37549,15729,6692,-802,801,3901,1372,1964,4112,241,0
234623,1,2,2,1,0,0,0,0,0,0,145737,152878,156945,131512,149080,93982,6441,7570,107552,4752,5196,8850,0
61403,1,2,1,0,0,0,0,0,0,0,18975,23638,10055,16171,6550,18479,2544,1379,991,662,1985,1930,0
199677,1,1,2,1,0,0,0,0,0,0,1461,3194,9114,18317,5711,9343,1912,1211,250,357,1513,0,0
289062,0,0,2,1,-2,-2,-2,-2,-2,-2,-1638,11333,107,2849,718,-985,120,675,3238,1225,0,0,0
112597,1,1,2,1,1,2,-1,-1,3,-2,-573,-2579,-1021,-49,679,79,429,0,188,0,2021,96,0
338383,1,6,1,1,-1,0,0,0,0,0,249845,3743,212421,95662,299950,20832,21297,9715,1433,5236,4082,4701,0
275887,1,1,2,1,0,0,0,0,0,0,145107,160728,229353,184249,152629,198407,7856,26966,3923,1301,9019,8506,1
89176,0,3,1,1,1,0,0,0,0,0,67635,91644,135854,84547,77136,135857,4227,8317,3526,1611,4131,1609,0
281783,0,2,2,1,0,0,0,0,-1,0,133203,161217,103432,41924,8954,25031,24127,8927,970,14050,10896,13796,0
350245,1,1,2,0,0,0,0,0,0,0,58589,79912,59157,29605,18918,24699,3328,4533,1090,1539,1818,2969,0
237542,1,2,1,1,-2,-2,-2,-1,-2,-1,9155,32946,1902,990,22415,4639,14952,34383,2021,48133,2735,49635,0
74349,1,2,1,0,2,2,2,0,0,0,9217,18112,15188,81876,60264,206198,79,1787,4183,9635,8797,563,1
70449,1,2,2,0,-1,-1,-1,-2,-2,-2,-2033,524,-2212,1090,722,-1257,0,493,0,0,111,315,0
156794,1,2,1,1,0,0,0,0,0,0,167445,89879,42896,35445,19397,1191,10424,8807,4567,1324,2193,576,0
118437,0,3,2,1,2,3,0,0,3,0,126334,78202,160261,128158,118994,55389,2445,4586,4338,10418,68,309,1
247574,0,3,2,1,0,0,0,0,0,0,231876,165713,168990,127946,145097,278950,11179,10721,3075,2874,5967,3961,1
87630,0,2,1,1,0,0,0,0,0,0,16275,24496,18479,27104,20686,49605,5138,2764,7838,1990,9411,1515,0
83465,1,1,2,0,1,-2,-2,-2,-2,-2,-1705,-510,494,3562,462,-1594,0,120,875,34,0,0,0
365148,1,4,2,1,-2,-2,-2,-2,-2,-2,-259,-2649,-576,2941,924,133,1653,0,1446,198,0,34,0
21798,0,2,1,1,1,2,0,2,2,2,10152,11102,4807,21090,1563,11073,183,722,856,0,207,0,0
61736,1,1,1,1,0,0,0,0,0,0,145211,174145,133249,124272,134413,72134,11422,4209,4149,1903,4329,6817,0
176708,1,1,2,0,0,0,0,0,0,0,56978,51937,74953,52830,76854,1151,121,2324,771,1477,4150,739,0
64146,0,1,2,1,0,0,-1,-1,-1,-2,1438,6581,-445,2725,2300,21,180,8685,787,764,134,864,0
117270,0,3,2,0,1,2,3,0,0,0,28460,15221,10095,-5145,4652,15460,0,2245,705,339,2301,0,1
60991,0,1,2,1,-1,-1,2,-1,-1,-1,-1020,278,-45,1405,1743,-43,1012,0,504,0,253,1074,1
101632,1,1,2,0,0,0,0,0,0,0,76967,102284,103364,84507,72185,96633,711,2493,3744,2527,1560,627,0
133944,1,6,2,1,0,0,0,0,0,0,136217,73840,120986,48799,81084,98424,7932,8837,1297,2571,1653,1787,0
23361,0,1,3,1,2,2,2,-1,-2,-2,1013,-1290,-2541,-131,-333,-522,0,0,701,0,589,0,1
88724,1,6,2,1,0,0,0,0,0,0,13167,44805,22367,-2941,820,21066,2317,1550,1374,447,1326,0,1
149857,1,1,2,1,0,0,0,0,0,0,144634,154689,97054,85168,86698,2773,4875,1591,904,1693,2417,2885,0
172478,1,2,1,1,0,0,0,0,0,0,91971,38429,68001,29247,30497,48403,1217,1511,1413,2502,1256,86,0
71831,1,1,2,1,1,-2,-2,-2,-2,-2,-807,793,-571,609,854,696,599,1766,0,0,53,278,0
71693,0,2,2,1,0,0,0,0,2,0,136069,116020,180446,137844,60996,104316,2555,3472,2378,0,2282,3044,0
192600,1,1,1,1,-2,-2,-1,-1,0,0,-527,-6,4852,18738,12114,19801,171,2401,764,1294,2445,2903,0
