checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,numner-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
no account,24,critical account,furniture/equipment,250,<100 DM,4<= <7 years,1,none,3,real estate,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,16,existing credits paid back duly till now,radio/television,2893,<100 DM,1<= < 4 years,3,none,4,unknown / no property,1,none,own,3,skilled employee / official,1,yes,yes,1,married/widowed,1
no account,12,existing credits paid back duly till now,car (used),4412,<100 DM,4<= <7 years,1,none,4,car or other,0,bank,own,1,management/ highly qualified employee,1,yes,yes,1,divorced/separated,1
<0 DM,28,critical account,repairs,250,<100 DM,1<= < 4 years,3,co-applicant,2,savings agreement/life insurance,0,store,own,2,unskilled - resident,2,none,yes,0,divorced/separated,1
no account,20,existing credits paid back duly till now,car (used),1268,<100 DM,unemployed,4,none,4,car or other,1,none,own,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
<0 DM,21,critical account,radio/television,648,<100 DM,1<= < 4 years,4,none,2,car or other,1,none,own,1,management/ highly qualified employee,1,none,yes,0,divorced/separated,1
<0 DM,22,critical account,furniture/equipment,670,<100 DM,1<= < 4 years,2,none,4,savings agreement/life insurance,0,none,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,32,critical account,radio/television,250,<100 DM,1<= < 4 years,3,none,2,car or other,1,none,own,1,management/ highly qualified employee,2,none,yes,0,divorced/separated,1
0 <= <200 DM,17,no credits taken,furniture/equipment,606,<100 DM,<1 years,3,none,3,real estate,0,none,for free,1,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,4,delay in paying off,radio/television,250,<100 DM,4<= <7 years,2,none,4,unknown / no property,1,none,own,2,unskilled - resident,1,yes,yes,1,divorced/separated,0
no account,22,delay in paying off,radio/television,10052,<100 DM,>=7 years,3,guarantor,2,savings agreement/life insurance,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,16,critical account,business,786,<100 DM,<1 years,2,none,4,real estate,0,bank,rent,1,unskilled - resident,2,yes,yes,1,married/widowed,1
0 <= <200 DM,14,delay in paying off,furniture/equipment,5020,<100 DM,>=7 years,4,none,2,real estate,0,none,for free,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,22,existing credits paid back duly till now,furniture/equipment,7159,<100 DM,>=7 years,1,none,3,savings agreement/life insurance,0,bank,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,42,critical account,car (used),2131,<100 DM,4<= <7 years,1,none,2,car or other,1,none,own,3,skilled employee / official,1,yes,yes,0,divorced/separated,0
0 <= <200 DM,4,critical account,education,250,no savings account,1<= < 4 years,4,none,4,car or other,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,22,existing credits paid back duly till now,furniture/equipment,463,no savings account,>=7 years,2,none,2,unknown / no property,1,none,own,1,unskilled - resident,2,yes,yes,1,divorced/separated,1
no account,26,existing credits paid back duly till now,furniture/equipment,1757,<100 DM,1<= < 4 years,3,none,2,car or other,1,none,rent,3,skilled employee / official,1,yes,no,1,divorced/separated,0
no account,9,critical account,car (new),2057,100 <= <500 DM,>=7 years,3,none,3,car or other,0,none,own,2,management/ highly qualified employee,1,none,yes,1,divorced/separated,1
no account,21,delay in paying off,radio/television,250,<100 DM,<1 years,2,none,1,unknown / no property,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,20,existing credits paid back duly till now,furniture/equipment,979,>= 1000 DM,1<= < 4 years,2,co-applicant,4,car or other,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,22,critical account,car (new),250,<100 DM,<1 years,4,none,3,car or other,0,none,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,0
no account,19,critical account,education,561,<100 DM,<1 years,4,none,3,unknown / no property,0,none,own,1,management/ highly qualified employee,1,none,yes,1,divorced/separated,1
no account,34,delay in paying off,car (new),250,500 <= < 1000 DM,1<= < 4 years,1,none,3,real estate,1,none,own,2,unskilled - resident,1,none,yes,1,divorced/separated,1
0 <= <200 DM,13,critical account,furniture/equipment,1115,<100 DM,unemployed,2,none,2,real estate,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,0
no account,24,critical account,car (new),3560,<100 DM,1<= < 4 years,1,none,3,car or other,1,none,own,2,skilled employee / official,2,yes,yes,1,married/widowed,1
no account,39,delay in paying off,radio/television,5588,<100 DM,4<= <7 years,4,none,2,car or other,1,store,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,22,critical account,car (new),2404,<100 DM,1<= < 4 years,2,none,4,car or other,0,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
0 <= <200 DM,4,critical account,radio/television,250,<100 DM,>=7 years,4,none,3,car or other,0,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,12,existing credits paid back duly till now,car (new),2431,<100 DM,1<= < 4 years,3,guarantor,4,car or other,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,18,critical account,radio/television,569,<100 DM,1<= < 4 years,3,none,3,car or other,1,none,for free,2,unskilled - resident,1,none,yes,0,divorced/separated,1
0 <= <200 DM,23,critical account,repairs,4616,<100 DM,1<= < 4 years,4,none,4,real estate,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,23,all credits at this bank paid back duly,car (new),1696,<100 DM,>=7 years,1,none,2,car or other,1,bank,own,2,skilled employee / official,1,yes,no,1,divorced/separated,0
0 <= <200 DM,21,critical account,business,865,<100 DM,1<= < 4 years,1,none,4,real estate,1,none,rent,2,skilled employee / official,1,none,yes,1,divorced/separated,1
>= 200 DM ,15,critical account,car (new),250,<100 DM,1<= < 4 years,3,none,2,real estate,1,none,own,1,management/ highly qualified employee,1,none,yes,1,divorced/separated,1
no account,25,existing credits paid back duly till now,car (new),250,<100 DM,4<= <7 years,4,none,3,real estate,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,4,existing credits paid back duly till now,business,4608,<100 DM,>=7 years,4,none,1,car or other,1,none,own,1,unskilled - resident,2,none,yes,0,divorced/separated,1
no account,21,existing credits paid back duly till now,radio/television,1162,<100 DM,>=7 years,4,none,4,unknown / no property,0,store,own,1,management/ highly qualified employee,1,yes,yes,1,divorced/separated,0
0 <= <200 DM,37,critical account,radio/television,951,no savings account,<1 years,2,none,4,real estate,1,bank,for free,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,50,critical account,furniture/equipment,14072,<100 DM,4<= <7 years,4,none,2,unknown / no property,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
<0 DM,4,existing credits paid back duly till now,furniture/equipment,1347,>= 1000 DM,>=7 years,1,guarantor,4,car or other,1,none,own,2,skilled employee / official,1,none,no,1,divorced/separated,1
<0 DM,33,existing credits paid back duly till now,car (new),2467,no savings account,1<= < 4 years,4,co-applicant,2,savings agreement/life insurance,1,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,0
no account,20,existing credits paid back duly till now,radio/television,1927,100 <= <500 DM,1<= < 4 years,1,none,4,car or other,0,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,12,delay in paying off,radio/television,4342,<100 DM,1<= < 4 years,1,none,2,unknown / no property,1,none,own,2,unskilled - resident,2,none,yes,1,divorced/separated,1
no account,4,no credits taken,business,250,<100 DM,>=7 years,4,co-applicant,2,real estate,0,bank,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,0
no account,4,existing credits paid back duly till now,radio/television,3143,no savings account,>=7 years,4,guarantor,4,unknown / no property,1,none,own,2,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,21,critical account,furniture/equipment,1598,<100 DM,1<= < 4 years,1,none,3,savings agreement/life insurance,1,bank,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,40,critical account,retraining,486,<100 DM,1<= < 4 years,3,guarantor,2,savings agreement/life insurance,0,bank,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
0 <= <200 DM,4,critical account,car (new),396,no savings account,>=7 years,2,none,2,car or other,0,bank,own,1,unskilled - resident,1,yes,yes,1,divorced/separated,1
<0 DM,10,existing credits paid back duly till now,radio/television,250,<100 DM,4<= <7 years,2,none,4,car or other,0,none,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,23,existing credits paid back duly till now,furniture/equipment,1887,<100 DM,4<= <7 years,3,none,2,car or other,0,none,rent,1,management/ highly qualified employee,1,yes,yes,1,divorced/separated,1
no account,22,no credits taken,car (new),1223,<100 DM,4<= <7 years,4,none,1,real estate,0,bank,own,2,unskilled - resident,1,yes,yes,0,divorced/separated,0
no account,21,critical account,business,2079,<100 DM,<1 years,2,none,2,real estate,0,bank,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,0
<0 DM,24,critical account,furniture/equipment,3055,<100 DM,1<= < 4 years,4,none,4,real estate,1,bank,own,1,unskilled - resident,2,none,yes,0,married/widowed,1
no account,25,critical account,car (used),980,<100 DM,<1 years,3,none,4,car or other,0,bank,own,2,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,14,critical account,furniture/equipment,1380,<100 DM,>=7 years,3,none,3,real estate,1,none,own,1,management/ highly qualified employee,1,yes,yes,1,divorced/separated,1
no account,25,existing credits paid back duly till now,radio/television,1305,<100 DM,4<= <7 years,4,none,2,real estate,0,none,own,2,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,6,existing credits paid back duly till now,education,13939,<100 DM,1<= < 4 years,4,co-applicant,4,car or other,0,none,own,1,skilled employee / official,1,none,yes,1,married/widowed,1
no account,36,critical account,business,5478,100 <= <500 DM,1<= < 4 years,1,none,2,real estate,0,none,own,1,skilled employee / official,2,yes,yes,0,married/widowed,1
0 <= <200 DM,6,delay in paying off,furniture/equipment,12133,<100 DM,1<= < 4 years,2,none,3,real estate,0,none,own,1,management/ highly qualified employee,1,yes,yes,0,divorced/separated,1
no account,23,critical account,business,250,no savings account,1<= < 4 years,2,none,4,unknown / no property,0,none,own,1,unskilled - resident,1,none,yes,0,divorced/separated,1
0 <= <200 DM,21,critical account,education,1617,<100 DM,<1 years,3,co-applicant,3,real estate,0,none,for free,1,unskilled - resident,1,yes,yes,1,divorced/separated,1
<0 DM,26,delay in paying off,furniture/equipment,250,<100 DM,<1 years,2,none,3,savings agreement/life insurance,1,bank,own,2,unskilled - resident,2,yes,yes,0,divorced/separated,0
<0 DM,19,all credits at this bank paid back duly,furniture/equipment,3035,<100 DM,<1 years,3,none,2,real estate,0,none,for free,3,skilled employee / official,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,23,critical account,car (used),4100,<100 DM,>=7 years,1,none,3,car or other,1,none,own,1,skilled employee / official,2,yes,yes,1,divorced/separated,0
no account,38,existing credits paid back duly till now,radio/television,6704,500 <= < 1000 DM,1<= < 4 years,2,none,4,car or other,1,bank,own,1,skilled employee / official,2,none,yes,1,divorced/separated,1
<0 DM,56,critical account,furniture/equipment,1466,>= 1000 DM,1<= < 4 years,2,none,4,unknown / no property,1,none,own,1,skilled employee / official,1,none,yes,0,divorced/separated,0
0 <= <200 DM,21,delay in paying off,business,12569,<100 DM,1<= < 4 years,3,co-applicant,4,savings agreement/life insurance,1,none,own,1,skilled employee / official,1,none,yes,0,divorced/separated,1
no account,25,critical account,radio/television,3022,100 <= <500 DM,unemployed,2,none,4,unknown / no property,0,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,20,critical account,furniture/equipment,561,<100 DM,<1 years,2,none,3,car or other,0,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,16,critical account,radio/television,1994,<100 DM,4<= <7 years,2,none,4,unknown / no property,1,none,own,1,unskilled - resident,2,none,yes,0,divorced/separated,0
<0 DM,44,existing credits paid back duly till now,furniture/equipment,992,no savings account,unemployed,4,none,3,real estate,1,bank,own,3,skilled employee / official,1,yes,yes,0,divorced/separated,1
>= 200 DM ,9,existing credits paid back duly till now,radio/television,6919,<100 DM,>=7 years,4,none,2,real estate,0,none,own,1,management/ highly qualified employee,1,none,yes,0,divorced/separated,1
<0 DM,21,existing credits paid back duly till now,education,4194,<100 DM,>=7 years,4,none,4,real estate,1,none,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,7,critical account,furniture/equipment,2083,<100 DM,4<= <7 years,2,none,2,car or other,0,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
<0 DM,20,critical account,radio/television,5308,<100 DM,<1 years,1,none,4,car or other,0,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
no account,18,existing credits paid back duly till now,car (new),1035,<100 DM,<1 years,4,none,1,real estate,0,none,rent,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
<0 DM,25,critical account,car (new),250,<100 DM,>=7 years,4,none,4,real estate,1,none,own,1,skilled employee / official,1,yes,yes,0,divorced/separated,1
no account,4,all credits at this bank paid back duly,furniture/equipment,250,100 <= <500 DM,<1 years,1,none,2,unknown / no property,0,none,own,1,skilled employee / official,1,yes,yes,1,divorced/separated,1
no account,27,existing credits paid back duly till now,business,5089,500 <= < 1000 DM,<1 years,4,none,2,car or other,1,none,rent,1,skilled employee / official,1,yes,yes,1,divorced/separated,0
<0 DM,23,critical account,car (new),1671,<100 DM,>=7 years,3,none,4,real estate,0,bank,own,2,skilled employee / official,1,yes,yes,1,divorced/separated,0
no account,24,critical account,furniture/equipment,2148,100 <= <500 DM,>=7 years,3,none,1,car or other,1,none,own,1,skilled employee / official,1,none,yes,1,divorced/separated,1
<0 DM,45,delay in paying off,education,3058,<100 DM,unemployed,3,none,3,car or other,0,store,own,2,unskilled - resident,1,yes,yes,0,divorced/separated,1
