age,workclass,education,edu-num,marital-status,occupation,relationship,race,sex,income
40, Private, 9th,14, Divorced, Adm-clerical, Not-in-family, White, Female, <=50K
68, Local-gov, HS-grad,14, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, <=50K
64, Private, HS-grad,10, Divorced, Sales, Not-in-family, White, Male, <=50K
42, Private, HS-grad,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
40, Private, Some-college,8, Married-civ-spouse, Sales, Not-in-family, White, Male, <=50K
54, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
45, Private, 9th,12, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
44, Private, HS-grad,12, Married-civ-spouse, Protective-serv, Not-in-family, White, Female, <=50K
41, Private, Some-college,12, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
42, Private, Some-college,12, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male, <=50K
25, Private, HS-grad,7, Married-civ-spouse, Tech-support, Husband, White, Male, >50K
30, Private, Bachelors,11, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
51, Private, Bachelors,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, >50K
55, Private, Some-college,10, Divorced, Sales, Not-in-family, White, Male, <=50K
48, Private, HS-grad,7, Married-civ-spouse, Exec-managerial, Unmarried, White, Female, <=50K
39, Private, 10th,14, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female, <=50K
43, Private, HS-grad,7, Divorced, Adm-clerical, Unmarried, White, Female, <=50K
23, Private, Some-college,12, Divorced, Prof-specialty, Husband, White, Female, <=50K
26, Private, 9th,13, Never-married, ?, Not-in-family, White, Female, <=50K
49, Local-gov, Bachelors,14, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
40, Private, Some-college,9, Married-civ-spouse, Other-service, Not-in-family, White, Male, <=50K
36, Private, 9th,16, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male, <=50K
66, Local-gov, Some-college,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, <=50K
55, Private, Some-college,7, Divorced, Adm-clerical, Not-in-family, White, Male, <=50K
33, Private, HS-grad,10, Married-civ-spouse, Tech-support, Husband, White, Male, >50K
56, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, <=50K
37, Private, Bachelors,12, Never-married, Craft-repair, Unmarried, Black, Male, <=50K
41, Private, Bachelors,14, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
32, Private, Bachelors,10, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
57, Private, HS-grad,13, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female, <=50K
49, Private, HS-grad,12, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female, <=50K
19, Private, HS-grad,5, Divorced, Adm-clerical, Unmarried, White, Female, <=50K
52, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, <=50K
26, Private, HS-grad,8, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
62, Private, Bachelors,15, Married-civ-spouse, Prof-specialty, Wife, White, Female, <=50K
35, Private, HS-grad,7, Married-civ-spouse, Tech-support, Husband, White, Male, >50K
25, Local-gov, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
38, Local-gov, Bachelors,12, Married-civ-spouse, Protective-serv, Husband, White, Male, >50K
30, Local-gov, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Female, <=50K
62, ?, Bachelors,15, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, <=50K
27, Private, Some-college,14, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male, <=50K
37, Local-gov, HS-grad,8, Divorced, Exec-managerial, Unmarried, White, Male, <=50K
33, Private, Some-college,11, Never-married, Other-service, Not-in-family, White, Female, <=50K
45, Private, HS-grad,11, Married-civ-spouse, Sales, Not-in-family, White, Male, >50K
22, Local-gov, Some-college,11, Never-married, Prof-specialty, Other-relative, White, Female, <=50K
24, Private, Some-college,8, Married-civ-spouse, Adm-clerical, Husband, White, Female, <=50K
39, Private, HS-grad,10, Divorced, Other-service, Not-in-family, White, Female, <=50K
54, Private, HS-grad,14, Married-civ-spouse, Craft-repair, Not-in-family, White, Male, <=50K
37, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
44, Private, Some-college,11, Divorced, Sales, Not-in-family, White, Female, <=50K
38, Private, HS-grad,10, Never-married, Prof-specialty, Unmarried, Black, Female, <=50K
22, Private, HS-grad,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
53, Local-gov, HS-grad,12, Divorced, Adm-clerical, Husband, White, Male, <=50K
49, Private, HS-grad,10, Divorced, Other-service, Not-in-family, White, Female, <=50K
30, Private, Some-college,7, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
26, Private, HS-grad,8, Married-civ-spouse, Tech-support, Husband, White, Male, <=50K
21, Private, Bachelors,16, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
57, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
28, Private, HS-grad,11, Never-married, Prof-specialty, Wife, White, Female, >50K
38, Private, Bachelors,15, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
51, Private, HS-grad,10, Married-civ-spouse, Other-service, Unmarried, White, Female, >50K
45, Private, HS-grad,12, Married-civ-spouse, Other-service, Not-in-family, White, Male, >50K
51, Private, HS-grad,8, Divorced, Adm-clerical, Unmarried, White, Female, <=50K
33, Private, 9th,14, Divorced, Prof-specialty, Not-in-family, White, Female, <=50K
25, Private, Some-college,9, Married-civ-spouse, Tech-support, Husband, White, Male, <=50K
42, Local-gov, Bachelors,11, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
35, Private, Masters,12, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
42, Private, HS-grad,7, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
57, Private, HS-grad,14, Divorced, Craft-repair, Not-in-family, White, Female, <=50K
32, Private, HS-grad,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
61, Local-gov, HS-grad,12, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female, <=50K
32, Private, Some-college,12, Never-married, Adm-clerical, Husband, White, Male, <=50K
41, Private, Some-college,8, Divorced, Other-service, Wife, White, Female, <=50K
33, Private, HS-grad,7, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
42, Local-gov, Bachelors,16, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
38, Private, Bachelors,10, Never-married, Other-service, Husband, White, Male, <=50K
33, Private, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male, >50K
62, Private, HS-grad,11, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female, <=50K
51, Private, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female, <=50K
62, Private, Bachelors,14, Separated, Adm-clerical, Not-in-family, White, Female, <=50K
30, Private, HS-grad,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
18, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
43, Private, Some-college,13, Never-married, ?, Husband, Black, Male, <=50K
24, Private, Some-college,8, Never-married, ?, Not-in-family, White, Female, <=50K
27, Private, 9th,14, Never-married, Other-service, Not-in-family, White, Female, <=50K
54, Private, HS-grad,11, Divorced, Other-service, Unmarried, White, Female, <=50K
44, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
40, Private, HS-grad,7, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male, >50K
55, Private, Bachelors,14, Married-civ-spouse, Sales, Husband, White, Male, <=50K
64, ?, HS-grad,10, Divorced, Other-service, Not-in-family, White, Female, <=50K
31, Private, Some-college,13, Never-married, Tech-support, Husband, White, Female, <=50K
40, Local-gov, Masters,16, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
37, Private, HS-grad,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
64, Private, HS-grad,7, Divorced, Adm-clerical, Unmarried, Black, Female, <=50K
43, Private, Bachelors,10, Divorced, Other-service, Not-in-family, White, Male, <=50K
49, ?, HS-grad,11, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
49, Private, Some-college,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, <=50K
22, Private, HS-grad,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
41, Private, HS-grad,8, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
37, Private, HS-grad,6, Divorced, Other-service, Not-in-family, White, Female, <=50K
52, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male, <=50K
34, Private, HS-grad,10, Married-civ-spouse, Other-service, Husband, White, Female, <=50K
42, Private, 5th-6th,13, Married-civ-spouse, Protective-serv, Own-child, White, Female, <=50K
44, State-gov, HS-grad,13, Married-civ-spouse, Prof-specialty, Husband, White, Female, <=50K
17, Private, HS-grad,11, Never-married, Other-service, Unmarried, White, Female, <=50K
27, Private, HS-grad,10, Never-married, Transport-moving, Own-child, White, Female, <=50K
44, Private, HS-grad,14, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male, >50K
24, Local-gov, Some-college,11, Married-civ-spouse, ?, Husband, White, Female, <=50K
26, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
38, Local-gov, HS-grad,11, Divorced, Craft-repair, Not-in-family, White, Female, <=50K
42, Local-gov, 9th,14, Divorced, Prof-specialty, Unmarried, White, Female, <=50K
34, Local-gov, Some-college,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, >50K
32, Private, HS-grad,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
27, Private, 9th,14, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
29, Private, HS-grad,8, Divorced, Adm-clerical, Unmarried, White, Female, <=50K
23, Private, 9th,14, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
27, Private, HS-grad,10, Never-married, Other-service, Not-in-family, White, Female, <=50K
37, Private, HS-grad,8, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
79, Local-gov, Masters,16, Married-civ-spouse, Craft-repair, Not-in-family, White, Female, <=50K
49, Private, HS-grad,8, Married-civ-spouse, Sales, Husband, White, Female, <=50K
51, Private, HS-grad,12, Married-civ-spouse, Adm-clerical, Unmarried, White, Female, <=50K
29, Private, HS-grad,12, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
32, Private, HS-grad,8, Divorced, Adm-clerical, Unmarried, White, Male, <=50K
61, Private, Some-college,10, Divorced, Exec-managerial, Own-child, White, Female, <=50K
40, Private, Some-college,8, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
39, Private, Some-college,12, Never-married, Protective-serv, Not-in-family, Black, Male, <=50K
20, Private, Some-college,11, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
40, Private, Some-college,13, Never-married, ?, Not-in-family, White, Female, <=50K
28, Local-gov, Some-college,12, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
27, Private, 9th,14, Never-married, Prof-specialty, Husband, White, Female, <=50K
55, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
51, ?, Bachelors,15, Married-civ-spouse, ?, Not-in-family, White, Female, <=50K
37, Private, Some-college,9, Married-civ-spouse, Other-service, Wife, White, Female, <=50K
50, Private, HS-grad,10, Never-married, Adm-clerical, Not-in-family, Black, Female, >50K
34, Private, HS-grad,13, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
24, Private, HS-grad,9, Never-married, Other-service, Unmarried, White, Female, <=50K
45, Private, Bachelors,12, Married-civ-spouse, Sales, Husband, White, Male, <=50K
35, Private, HS-grad,10, Divorced, Exec-managerial, Not-in-family, White, Female, <=50K
61, ?, HS-grad,10, Divorced, Sales, Not-in-family, White, Female, <=50K
37, Private, HS-grad,11, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
48, Local-gov, Some-college,12, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
47, Private, HS-grad,6, Married-civ-spouse, Other-service, Unmarried, White, Female, <=50K
35, Private, HS-grad,10, Divorced, Prof-specialty, Not-in-family, White, Female, >50K
20, Private, Some-college,7, Divorced, Adm-clerical, Not-in-family, White, Male, <=50K
37, Private, HS-grad,8, Never-married, Adm-clerical, Not-in-family, White, Male, <=50K
47, ?, Some-college,8, Divorced, Adm-clerical, Not-in-family, White, Female, <=50K
33, Private, 9th,14, Never-married, ?, Not-in-family, White, Male, <=50K
35, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male, <=50K
31, Private, HS-grad,11, Divorced, Prof-specialty, Unmarried, White, Female, <=50K
17, Private, HS-grad,6, Married-civ-spouse, Other-service, Husband, White, Male, >50K
55, ?, Some-college,12, Divorced, Adm-clerical, Not-in-family, White, Female, <=50K
46, State-gov, HS-grad,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
37, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male, <=50K
37, Local-gov, HS-grad,7, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
26, Private, Some-college,15, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
63, Private, HS-grad,10, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female, >50K
36, Private, HS-grad,12, Never-married, Adm-clerical, Not-in-family, White, Female, <=50K
34, Private, Masters,12, Married-civ-spouse, Craft-repair, Wife, White, Female, <=50K
54, Self-emp-not-inc, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male, <=50K
55, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female, >50K
25, Local-gov, Some-college,9, Married-civ-spouse, Tech-support, Husband, White, Male, <=50K
26, Local-gov, Some-college,8, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
50, Private, HS-grad,9, Married-civ-spouse, Sales, Unmarried, White, Male, <=50K
59, State-gov, Some-college,14, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
25, Private, 9th,13, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
20, Private, HS-grad,11, Married-civ-spouse, Tech-support, Husband, White, Male, >50K
36, Private, HS-grad,10, Married-civ-spouse, Other-service, Husband, White, Male, >50K
46, Private, Some-college,9, Married-civ-spouse, Other-service, Husband, White, Male, >50K
49, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male, <=50K
35, ?, HS-grad,9, Married-civ-spouse, Exec-managerial, Unmarried, White, Female, <=50K
32, Private, HS-grad,6, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
30, Local-gov, Bachelors,14, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
29, Private, Some-college,10, Divorced, Other-service, Unmarried, White, Male, <=50K
56, Private, HS-grad,7, Divorced, Other-service, Unmarried, White, Female, <=50K
45, Private, HS-grad,11, Divorced, Tech-support, Not-in-family, White, Male, <=50K
39, Private, HS-grad,10, Divorced, Adm-clerical, Unmarried, White, Male, <=50K
79, Private, HS-grad,13, Divorced, Sales, Not-in-family, White, Female, <=50K
54, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Female, <=50K
38, Private, HS-grad,11, Married-civ-spouse, Craft-repair, Not-in-family, White, Male, <=50K
52, Private, HS-grad,8, Divorced, Other-service, Unmarried, White, Female, <=50K
37, Private, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female, <=50K
29, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female, <=50K
41, Private, HS-grad,13, Married-civ-spouse, Adm-clerical, Husband, White, Female, <=50K
23, Private, Some-college,15, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
46, Private, Some-college,14, Married-civ-spouse, Exec-managerial, Unmarried, White, Male, <=50K
